LFQ intensity BvO325_ccpa_MG1363_1	LFQ intensity BvO326_ccpa_MG1363_2	LFQ intensity BvO327_ccpa_MG1363_3	LFQ intensity BvO328_ccpa_MG1363_4	LFQ intensity BvO329_wt_MG1363_1	LFQ intensity BvO330_wt_MG1363_2	LFQ intensity BvO331_wt_MG1363_3	LFQ intensity BvO332_wt_MG1363_4	Only identified by site	Reverse	Potential contaminant	FilteredRows	Protein names	Gene names	Gene names  (primary )	Gene names  (ordered locus )	Intramembrane	Transmembrane	Student's T-test Significant ccpa mutant_wt	Student's T-test significant	Length	EC number	Gene names  (primary )_	Gene names  (ordered locus )_	Mass	Gene ontology (biological process)	Gene ontology (molecular function)	Gene ontology (cellular component)	Intramembrane_	Subcellular location [CC]	Topological domain	Transmembrane_	Cross-reference (PRIDE)	Cross-reference (KEGG)	Cross-reference (BRENDA)	Cross-reference (eggNOG)	Cross-reference (KO)	COGcatcombined	id	Number of proteins	Peptides	Unique peptides	Sequence coverage    	Mol  weight  kDa 	Sequence length	Q value	Score	Intensity	iBAQ	iBAQ BvO325_ccpa_MG1363_1	iBAQ BvO326_ccpa_MG1363_2	iBAQ BvO327_ccpa_MG1363_3	iBAQ BvO328_ccpa_MG1363_4	iBAQ BvO329_wt_MG1363_1	iBAQ BvO330_wt_MG1363_2	iBAQ BvO331_wt_MG1363_3	iBAQ BvO332_wt_MG1363_4	-Log Student's T-test p-value ccpa mutant_wt	Student's T-test q-value ccpa mutant_wt	Student's T-test Difference ccpa mutant_wt	Student's T-test Test statistic ccpa mutant_wt	Sequence length_	Average molecular mass	Number of theoretical peptides (trypsin/P, 7-30)	Protein IDs	Majority protein IDs	Fasta headers	Gene name	Protein name
7.71189165115356	7.75440168380737	7.75141763687134	7.62203788757324	7.9059362411499	8.00255489349365	8.04700183868408	7.50088119506836					Xanthine phosphoribosyltransferase (XPRTase) (EC 2.4.2.22)	xpt llmg_1346	xpt	llmg_1346	0	0			197	2.4.2.22	xpt	llmg_1346	21,725	purine ribonucleoside salvage [GO:0006166];xanthine metabolic process [GO:0046110];XMP salvage [GO:0032265]	xanthine phosphoribosyltransferase activity [GO:0000310]	cytoplasm [GO:0005737]	0	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_01184}.	0	0	0	llm:llmg_1346	0	COG0503;ENOG4108UPS	K03816	F	562	1	8	8	37.6	21.725	197	0	65.392	382320000	34756000	4938300	4089100	5188000	2490300	4853700	4802800	5396900	2997200	0.560615574716739	0.256518771331058	-0.15415632724762	-0.136619283456709	197	21725.20988	11	A2RKX0	A2RKX0	sw|A2RKX0|XPT_LACLM Xanthine phosphoribosyltransferase OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=xpt PE=3 SV=1	xpt	Xanthine phosphoribosyltransferase
7.07003784179688	7.05610418319702	7.17373991012573	6.97765064239502	7.19777679443359	7.16019821166992	7.15314388275146	7.39100551605225					ORF59	llmg_1347 llmg_1359		llmg_1347 llmg_1359	0	0			94			llmg_1347 llmg_1359	10,774		sequence-specific DNA binding [GO:0043565]		0	0	0	0	0	llm:llmg_1347;llm:llmg_1359	0			K	563	1	5	5	46.8	10.774	94	0	15.675	84793000	14132000	1741800	1735700	2227500	1397800	1624600	1201900	2929400	1273600	1.19179222888309	0.254143396226415	-0.156147956848145	-0.146068331284061	94	10774.10378	6	A2RKX1	A2RKX1	tr|A2RKX1|A2RKX1_LACLM ORF59 OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=llmg_1347 PE=4 SV=1	llmg_1347	ORF59
6.63718938827515	6.39931011199951	5.9949164390564	6.65479230880737	5.9733247756958	6.97611379623413	7.16040849685669	6.40608787536621					ORF46 (ORF58)	llmg_1348 llmg_1360		llmg_1348 llmg_1360	0	0			121			llmg_1348 llmg_1360	14,079				0	0	0	0	0	llm:llmg_1348;llm:llmg_1360	0	ENOG41063JJ;ENOG41124T6		S	564	1	3	3	21.5	14.079	121	0	7.3676	27526000	5505300	996530	571400	870620	863570	212120	218530	1772500	0	0.275332254413894	0.244966101694915	-0.207431674003601	-0.158139356644582	121	14079.04928	5	A2RKX2	A2RKX2	tr|A2RKX2|A2RKX2_LACLM ORF46 OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=llmg_1348 PE=4 SV=1	llmg_1348	ORF46
6.20036506652832	6.37786722183228	5.95909214019775	6.09417486190796	7.7240629196167	7.75044679641724	7.75099420547485	7.86880302429199					Putative tellurium resistance protein (TelC)	telC llmg_1350	telC	llmg_1350	0	0	+	ccpa mutant_wt	191		telC	llmg_1350	21,591	response to stress [GO:0006950]			0	0	0	0	0	llm:llmg_1350	0	COG2310;ENOG4106FN3		T	565	1	6	6	46.6	21.591	191	0	10.078	166010000	15092000	76009	32803	53464	48513	2987800	3408000	5607200	2878300	5.60132239420422	0	-1.61570191383362	-1.47669208808704	191	21591.04588	11	A2RKX4	A2RKX4	tr|A2RKX4|A2RKX4_LACLM Putative tellurium resistance protein OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=telC PE=4 SV=1	telC	Putative tellurium resistance protein
6.47890520095825	6.20377683639526	6.27526140213013	6.53903675079346	7.89555501937866	7.88571166992188	7.89799547195435	8.02571582794189					Putative tellurium resistance protein (TelB)	telB llmg_1351	telB	llmg_1351	0	0	+	ccpa mutant_wt	191		telB	llmg_1351	21,141	response to stress [GO:0006950]			0	0	0	0	0	llm:llmg_1351	0	COG2310;ENOG4106FN3	K05795	T	566	1	6	6	42.4	21.141	191	0	34.316	250750000	22795000	0	0	0	41727	4577800	3710300	9069300	5396100	5.70849005209735	0	-1.55199944972992	-1.42815011234744	191	21141.32848	11	A2RKX5	A2RKX5	tr|A2RKX5|A2RKX5_LACLM Putative tellurium resistance protein OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=telB PE=4 SV=1	telB	Putative tellurium resistance protein
6.1220850944519	6.39230680465698	6.3891921043396	6.28073215484619	8.58864116668701	8.60639190673828	8.62408638000488	8.57742309570313					Putative tellurium resistance protein (TelA)	telA llmg_1352	telA	llmg_1352	0	0	+	ccpa mutant_wt	207		telA	llmg_1352	23,129	response to stress [GO:0006950]			0	0	0	0	0	llm:llmg_1352	0	COG2310;ENOG4108N0M		T	567	1	13	13	59.9	23.129	207	0	44.342	1102200000	84786000	77577	0	100910	92396	21132000	21490000	28364000	13530000	7.49843166284055	0	-2.30305659770966	-2.16380859782616	207	23129.12298	13	A2RKX6	A2RKX6	tr|A2RKX6|A2RKX6_LACLM Putative tellurium resistance protein OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=telA PE=4 SV=1	telA	Putative tellurium resistance protein
6.53169584274292	6.33510398864746	7.06382083892822	7.49657011032104	8.23281860351563	9.11310768127441	8.21600723266602	8.88769626617432					ORF53 (Putative tellurite resistance protein)	llmg_1353		llmg_1353	0	0	+	ccpa mutant_wt	365			llmg_1353	40,682				0	0	0	0	0	llm:llmg_1353	0	COG3853;ENOG4105CDW		P	568	1	24	24	57.3	40.682	365	0	190.26	1690000000	84401000	262420	152330	147540	569880	20079000	22544000	22620000	18026000	2.62642037232606	0	-1.75560975074768	-1.30186344018494	365	40682.39178	20	A2RKX7	A2RKX7	tr|A2RKX7|A2RKX7_LACLM ORF53 OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=llmg_1353 PE=4 SV=1	llmg_1353	ORF53
6.50747537612915	6.56022167205811	6.21335029602051	6.52166414260864	7.58092498779297	7.48109865188599	7.52087640762329	7.56337404251099					ORF52	llmg_1354		llmg_1354	0	0	+	ccpa mutant_wt	534			llmg_1354	62,374				0	0	0	0	0	llm:llmg_1354	0	ENOG4108TTB;ENOG4111I0X		S	569	1	10	10	17	62.373	534	0	36.323	93876000	2844700	0	0	0	0	695760	668170	980470	500310	4.9113035829258	0	-1.08589065074921	-1.00270146537378	534	62374.1753799998	33	A2RKX8	A2RKX8	tr|A2RKX8|A2RKX8_LACLM ORF52 OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=llmg_1354 PE=4 SV=1	llmg_1354	ORF52
6.35573863983154	6.36360311508179	6.2829270362854	6.26912117004395	7.39499425888062	7.40138339996338	7.27978086471558	7.37688684463501					Uncharacterized protein	llmg_1355		llmg_1355	0	0	+	ccpa mutant_wt	273			llmg_1355	30,745				0	0	0	0	0	llm:llmg_1355	0	ENOG4108R8H;ENOG4111FMV		S	570	1	7	7	28.2	30.745	273	0	20.492	63607000	3533700	0	9437.8	37123	5453.5	591040	918970	1199000	772720	6.86156226837302	0	-1.04541385173798	-1.00777605530041	273	30745.32298	18	A2RKX9	A2RKX9	tr|A2RKX9|A2RKX9_LACLM Uncharacterized protein OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=llmg_1355 PE=4 SV=1	llmg_1355	Uncharacterized protein
6.62921857833862	6.06542444229126	6.3716983795166	6.07254362106323	7.45367002487183	7.54651784896851	7.70685434341431	7.4092903137207					ORF50	llmg_1356		llmg_1356	0	0	+	ccpa mutant_wt	368			llmg_1356	41,908				0	0	0	0	0	llm:llmg_1356	0	ENOG4105DAX;ENOG410XPR1		S	571	1	7	7	19.6	41.907	368	0	13.185	104670000	5815000	19708	0	0	0	910910	1132400	3233000	519000	3.77341771449026	0	-1.24436187744141	-1.08171509394319	368	41908.0331799999	18	A2RKY0	A2RKY0	tr|A2RKY0|A2RKY0_LACLM ORF50 OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=llmg_1356 PE=4 SV=1	llmg_1356	ORF50
6.23652124404907	6.40934991836548	6.24834871292114	6.46803283691406	6.96200942993164	6.91032552719116	7.01237297058105	7.03925561904907					ORF49	llmg_1357		llmg_1357	0	0	+	ccpa mutant_wt	398			llmg_1357	45,399	nucleoside metabolic process [GO:0009116]			0	0	0	0	0	llm:llmg_1357	0	ENOG4105DBC;ENOG410XPR3		S	572	1	5	5	16.8	45.399	398	0	11.847	46330000	1853200	523100	0	0	265080	167780	237430	441160	218620	4.21661835011526	0.048	-0.640427708625793	-0.601579655632041	398	45399.21998	25	A2RKY1	A2RKY1	tr|A2RKY1|A2RKY1_LACLM ORF49 OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=llmg_1357 PE=4 SV=1	llmg_1357	ORF49
5.95056343078613	5.99575138092041	6.03865098953247	6.22158527374268	7.27485036849976	7.2820782661438	7.35591125488281	7.21031856536865					ORF48	llmg_1358		llmg_1358	0	0	+	ccpa mutant_wt	408			llmg_1358	46,742		catalytic activity [GO:0003824]		0	0	0	0	0	llm:llmg_1358	0	COG2301;ENOG4107SBN		G	573	1	6	6	13.7	46.742	408	0	15.389	51939000	2473300	0	0	0	0	485000	703370	808220	476680	5.79198971434332	0	-1.22915184497833	-1.15253059868476	408	46742.2073799999	21	A2RKY2	A2RKY2	tr|A2RKY2|A2RKY2_LACLM ORF48 OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=llmg_1358 PE=4 SV=1	llmg_1358	ORF48
7.63767004013062	7.72297096252441	7.57854747772217	7.536217212677	6.48617601394653	6.28787422180176	6.07719278335571	6.24450922012329					ORF10	llmg_1399		llmg_1399	0	0	+	ccpa mutant_wt	340			llmg_1399	36,928				0	0	0	0	0	llm:llmg_1399	0			S	577	1	3	3	14.4	36.927	340	0	5.4113	133400000	10261000	2126000	2441300	2295200	2743800	266580	221550	166970	0	5.15599840385968	0	1.34491336345673	1.2301396398488	340	36927.83488	13	A2RL19	A2RL19	tr|A2RL19|A2RL19_LACLM ORF10 OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=llmg_1399 PE=4 SV=1	llmg_1399	ORF10
7.31852245330811	7.39701843261719	7.33029222488403	7.40124559402466	7.48910045623779	7.53769302368164	7.48744964599609	7.48685550689697					GMP reductase (EC 1.7.1.7) (Guanosine 5'-monophosphate oxidoreductase) (Guanosine monophosphate reductase)	guaC llmg_1412	guaC	llmg_1412	0	0			329	1.7.1.7	guaC	llmg_1412	35,814	'de novo' pyrimidine nucleobase biosynthetic process [GO:0006207];purine nucleotide metabolic process [GO:0006163]	dihydroorotate dehydrogenase activity [GO:0004152];GMP reductase activity [GO:0003920]	GMP reductase complex [GO:1902560]	0	0	0	0	0	llm:llmg_1412	0	COG0516;ENOG4107SJ1	K00364	F	578	1	6	6	25.2	35.814	329	0	68.586	157540000	7501900	1323600	924440	703730	1044800	766830	978550	1099900	660100	2.83117883720198	0.259272727272727	-0.138504981994629	-0.135119892353127	329	35814.13898	21	A2RL29	A2RL29	sw|A2RL29|GUAC_LACLM GMP reductase OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=guaC PE=3 SV=1	guaC	GMP reductase
7.52914810180664	7.60840845108032	7.6600399017334	7.64238548278809	7.56487894058228	7.53487586975098	7.64651155471802	7.70547866821289					Putative N-acetylglucosamine catabolic protein	nagD llmg_1414	nagD	llmg_1414	0	0			257		nagD	llmg_1414	28,221				0	0	0	0	0	llm:llmg_1414	0	COG0647;ENOG4105D4U	K01101	G	579	1	7	7	33.1	28.221	257	0	37.84	235990000	19666000	2568100	2706000	3389700	2326700	1078800	2033500	3090700	2472000	0.0206399398074117	0.971776536312849	-0.00294077396392822	-0.00280483653139339	257	28221.42478	12	A2RL31	A2RL31	tr|A2RL31|A2RL31_LACLM Putative N-acetylglucosamine catabolic protein OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=nagD PE=4 SV=1	nagD	Putative N-acetylglucosamine catabolic protein
7.01275300979614	7.09840154647827	7.17289447784424	7.05280923843384	6.54901552200317	6.94430017471313	7.01173973083496	6.01716089248657					Uncharacterized protein	llmg_1415		llmg_1415	0	0			243			llmg_1415	29,025	fatty acid biosynthetic process [GO:0006633]	thiolester hydrolase activity [GO:0016790]		0	0	0	0	0	llm:llmg_1415	0	COG3884;ENOG4108VEM	K01071	I	580	1	6	6	21.8	29.025	243	0	22.412	58322000	3645100	807050	704950	766700	455990	184930	111440	513920	100140	1.01204455272228	0.0732054794520548	0.453660488128662	0.368504927577171	243	29025.04678	16	A2RL32	A2RL32	tr|A2RL32|A2RL32_LACLM Uncharacterized protein OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=llmg_1415 PE=4 SV=1	llmg_1415	Uncharacterized protein
6.41582441329956	6.44552659988403	6.48643064498901	6.39931011199951	6.59705877304077	6.45088005065918	6.47622299194336	6.57726192474365					Coproporphyrinogen III oxidase (EC 1.3.3.3)	hemN llmg_1418	hemN	llmg_1418	0	0			379	1.3.3.3	hemN	llmg_1418	43,501	porphyrin-containing compound biosynthetic process [GO:0006779]	coproporphyrinogen oxidase activity [GO:0004109];iron-sulfur cluster binding [GO:0051536]	cytoplasm [GO:0005737]	0	0	0	0	0	llm:llmg_1418	0	COG0635;ENOG4105CSA		H	581	1	5	5	16.4	43.5	379	0	38.564	17778000	987680	208590	98625	99240	133840	87175	161160	119600	79459	1.13036311293494	0.342809421841542	-0.0885829925537109	-0.0850933813315469	379	43500.5860799999	18	A2RL35	A2RL35	tr|A2RL35|A2RL35_LACLM Coproporphyrinogen III oxidase OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=hemN PE=4 SV=1	hemN	Coproporphyrinogen III oxidase
8.96956920623779	8.88103675842285	8.93143749237061	8.85489463806152	8.76914119720459	8.78799152374268	8.81543827056885	8.58579921722412					Triosephosphate isomerase (TIM) (TPI) (EC 5.3.1.1) (Triose-phosphate isomerase)	tpiA llmg_1424	tpiA	llmg_1424	0	0			252	5.3.1.1	tpiA	llmg_1424	26,933	gluconeogenesis [GO:0006094];glycolytic process [GO:0006096];pentose-phosphate shunt [GO:0006098]	triose-phosphate isomerase activity [GO:0004807]	cytoplasm [GO:0005737]	0	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_00147}.	0	0	0	llm:llmg_1424	0	COG0149;ENOG4105CP7	K01803	G	582	1	11	11	43.7	26.933	252	0	188.4	4141700000	414170000	90455000	53186000	61980000	49515000	31859000	41863000	59291000	26019000	1.57462389842388	0.246951965065502	0.169641971588135	0.16032758199154	252	26933.47728	10	A2RL40	A2RL40	sw|A2RL40|TPIS_LACLM Triosephosphate isomerase OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=tpiA PE=3 SV=1	tpiA	Triosephosphate isomerase
6.17763519287109	6.70922756195068	6.69732522964478	6.57167387008667	6.41014051437378	6.44883298873901	6.75822305679321	6.76399564743042					Transcriptional regulator, RpiR family	llmg_1425		llmg_1425	0	0			283			llmg_1425	31,929	carbohydrate derivative metabolic process [GO:1901135];transcription, DNA-templated [GO:0006351]	carbohydrate derivative binding [GO:0097367];DNA binding [GO:0003677];transcription factor activity, sequence-specific DNA binding [GO:0003700]		0	0	0	0	0	llm:llmg_1425	0	COG1737;ENOG4106KNT		K	583	1	2	2	10.2	31.929	283	0	5.4358	19227000	1602200	69056	300350	289510	205480	107500	100760	453540	76018	0.13530717193471	0.535691813804173	-0.0563325881958008	-0.0486812719060376	283	31929.42218	12	A2RL41	A2RL41	tr|A2RL41|A2RL41_LACLM Transcriptional regulator, RpiR family OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=llmg_1425 PE=4 SV=1	llmg_1425	Transcriptional regulator, RpiR family
6.95890283584595	7.06539297103882	7.04446125030518	6.97616195678711	7.12746095657349	6.9827823638916	6.96866989135742	7.08994054794312					Sucrose-specific PTS system IIBC component (EC 2.7.1.69)	llmg_1426		llmg_1426	0	TRANSMEM 130 152 Helical. {ECO:0000256|SAM:Phobius}.;TRANSMEM 164 188 Helical. {ECO:0000256|SAM:Phobius}.;TRANSMEM 195 214 Helical. {ECO:0000256|SAM:Phobius}.;TRANSMEM 226 249 Helical. {ECO:0000256|SAM:Phobius}.;TRANSMEM 261 287 Helical. {ECO:0000256|SAM:Phobius}.;TRANSMEM 299 324 Helical. {ECO:0000256|SAM:Phobius}.;TRANSMEM 344 366 Helical. {ECO:0000256|SAM:Phobius}.;TRANSMEM 378 396 Helical. {ECO:0000256|SAM:Phobius}.;TRANSMEM 444 465 Helical. {ECO:0000256|SAM:Phobius}.			650	2.7.1.69		llmg_1426	68,238	phosphoenolpyruvate-dependent sugar phosphotransferase system [GO:0009401]	D-glucosamine PTS permease activity [GO:0103111];kinase activity [GO:0016301];protein-N(PI)-phosphohistidine-sugar phosphotransferase activity [GO:0008982]	integral component of membrane [GO:0016021];plasma membrane [GO:0005886]	0	0	0	TRANSMEM 130 152 Helical. {ECO:0000256|SAM:Phobius}.;TRANSMEM 164 188 Helical. {ECO:0000256|SAM:Phobius}.;TRANSMEM 195 214 Helical. {ECO:0000256|SAM:Phobius}.;TRANSMEM 226 249 Helical. {ECO:0000256|SAM:Phobius}.;TRANSMEM 261 287 Helical. {ECO:0000256|SAM:Phobius}.;TRANSMEM 299 324 Helical. {ECO:0000256|SAM:Phobius}.;TRANSMEM 344 366 Helical. {ECO:0000256|SAM:Phobius}.;TRANSMEM 378 396 Helical. {ECO:0000256|SAM:Phobius}.;TRANSMEM 444 465 Helical. {ECO:0000256|SAM:Phobius}.	0	llm:llmg_1426	0	COG1263;COG1264;COG2190;ENOG4105C5Y	K02808;K02809;K02810	G	584	1	6	6	12.9	68.237	650	0	45.421	63561000	3178100	545210	185880	527210	149990	1072400	149920	329340	218140	0.272381192290685	0.69679781420765	-0.0309836864471436	-0.0295932356030611	650	68238.1468799998	20	A2RL42	A2RL42	tr|A2RL42|A2RL42_LACLM Sucrose-specific PTS system IIBC component OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=llmg_1426 PE=4 SV=1	llmg_1426	Sucrose-specific PTS system IIBC component
6.94833469390869	6.97338628768921	7.02730894088745	6.23269748687744	6.36184740066528	6.94136238098145	6.67298698425293	6.53774690628052					L-lactate dehydrogenase (L-LDH) (EC 1.1.1.27)	ldhX ldh llmg_1429	ldhX	llmg_1429	0	0			323	1.1.1.27	ldhX	llmg_1429	35,047	glycolytic process [GO:0006096]	L-lactate dehydrogenase activity [GO:0004459]	cytoplasm [GO:0005737]	0	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000256|HAMAP-Rule:MF_00488}.	0	0	0	llm:llmg_1429	0	COG0039;ENOG4105C80	K00016	C	586	1	2	2	7.7	35.047	323	0	11.246	46315000	3859600	725580	625920	621660	391000	412010	509320	574090	0	0.314126530998849	0.25669387755102	0.166945934295654	0.136340467591958	323	35046.94438	12	A2RL45	A2RL45	tr|A2RL45|A2RL45_LACLM L-lactate dehydrogenase OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=ldhX PE=3 SV=1	ldhX	L-lactate dehydrogenase
7.16793727874756	7.03096389770508	7.04508829116821	7.00199317932129	7.00346040725708	6.81800127029419	6.91232824325562	7.14267110824585					Riboflavin biosynthesis protein (EC 2.7.1.26) (EC 2.7.7.2)	ribC llmg_1430	ribC	llmg_1430	0	0			300	2.7.1.26;2.7.7.2	ribC	llmg_1430	34,081	FAD biosynthetic process [GO:0006747];FMN biosynthetic process [GO:0009398];riboflavin biosynthetic process [GO:0009231]	ATP binding [GO:0005524];FMN adenylyltransferase activity [GO:0003919];riboflavin kinase activity [GO:0008531]		0	0	0	0	0	llm:llmg_1430	0	COG0196;ENOG4105DTN	K11753	H	587	1	5	5	19.3	34.08	300	0	29.392	62543000	3291700	733110	470630	478970	305950	381780	307320	239740	374210	0.549263365522127	0.34076724137931	0.0923804044723511	0.0856780826234527	300	34080.82918	19	A2RL46	A2RL46	tr|A2RL46|A2RL46_LACLM Riboflavin biosynthesis protein OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=ribC PE=3 SV=1	ribC	Riboflavin biosynthesis protein
7.56037282943726	7.56124448776245	7.58001232147217	7.72409534454346	7.62444734573364	7.6381196975708	7.53949022293091	7.69323444366455					Putative secreted protein	llmg_1432		llmg_1432	0	TRANSMEM 15 37 Helical. {ECO:0000256|SAM:Phobius}.			239			llmg_1432	25,250			integral component of membrane [GO:0016021]	0	0	0	TRANSMEM 15 37 Helical. {ECO:0000256|SAM:Phobius}.	0	llm:llmg_1432	0			#N/A	589	1	4	4	19.7	25.249	239	0	36.182	232660000	25851000	3365800	2523900	3579000	3602400	3182800	3446800	3210400	2940200	0.128862782627086	0.841569811320755	-0.0173916816711426	-0.0165525375122748	239	25249.79348	9	A2RL48	A2RL48	tr|A2RL48|A2RL48_LACLM Putative secreted protein OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=llmg_1432 PE=4 SV=1	llmg_1432	Putative secreted protein
8.71047306060791	8.69172668457031	8.75466156005859	8.68200016021729	8.70049571990967	8.71982860565186	8.79491996765137	8.74428558349609					Fumarate reductase flavoprotein subunit (EC 1.3.99.1)	frdC llmg_1441	frdC	llmg_1441	0	0			502	1.3.99.1	frdC	llmg_1441	52,934		succinate dehydrogenase activity [GO:0000104]		0	0	0	0	0	llm:llmg_1441	0	COG1053;ENOG4105C00	K00244	C	591	1	31	31	59.4	52.933	502	0	132.23	3212500000	103630000	16543000	11372000	12667000	10076000	10987000	13530000	16960000	11496000	0.537482379288385	0.698619372442019	-0.0301671028137207	-0.0294025219565836	502	52933.8784799999	31	A2RL55	A2RL55	tr|A2RL55|A2RL55_LACLM Fumarate reductase flavoprotein subunit OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=frdC PE=4 SV=1	frdC	Fumarate reductase flavoprotein subunit
7.53886270523071	7.44672346115112	7.40497064590454	7.52142572402954	7.67725086212158	7.80173969268799	7.69086027145386	7.75243282318115					PhnB-like protein	llmg_1442		llmg_1442	0	0			149			llmg_1442	16,702				0	0	0	0	0	llm:llmg_1442	0	COG2764;ENOG4108ZC2	K04750	S	592	1	2	2	18.8	16.702	149	0	67.145	244170000	24417000	3031300	2166400	1923900	1772600	3159500	3821500	4295300	4246600	2.98404826148367	0.147671641791045	-0.252575278282166	-0.242235375842918	149	16702.00848	10	A2RL56	A2RL56	tr|A2RL56|A2RL56_LACLM PhnB-like protein OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=llmg_1442 PE=4 SV=1	llmg_1442	PhnB-like protein
7.68012714385986	7.73878860473633	7.69870042800903	7.81174945831299	7.76917028427124	7.71551847457886	7.70391035079956	7.84887838363647					DNA helicase (EC 3.6.4.12)	pcrA llmg_1445	pcrA	llmg_1445	0	0			758	3.6.4.12	pcrA	llmg_1445	86,085	DNA unwinding involved in DNA replication [GO:0006268]	ATP binding [GO:0005524];ATP-dependent DNA helicase activity [GO:0004003];DNA binding [GO:0003677]	cytoplasm [GO:0005737]	0	0	0	0	0	llm:llmg_1445	0	COG0210;ENOG4105C4R	K03657	L	593	1	23	23	38.7	86.084	758	0	152.67	320110000	7275300	1180700	1000800	821650	879000	840010	841960	958220	752960	0.250078323732663	0.738411764705882	-0.02702796459198	-0.0258869833798641	758	86084.7341800002	44	A2RL58	A2RL58	tr|A2RL58|A2RL58_LACLM DNA helicase OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=pcrA PE=3 SV=1	pcrA	DNA helicase
6.68968152999878	6.77649068832397	6.68581342697144	6.79351091384888	6.82764053344727	6.73851108551025	6.80749464035034	6.79311275482178					Putative membrane protein (EC 6.1.1.6)	llmg_1448		llmg_1448	0	TRANSMEM 127 154 Helical. {ECO:0000256|SAM:Phobius}.;TRANSMEM 233 254 Helical. {ECO:0000256|SAM:Phobius}.;TRANSMEM 27 49 Helical. {ECO:0000256|SAM:Phobius}.;TRANSMEM 55 80 Helical. {ECO:0000256|SAM:Phobius}.;TRANSMEM 92 115 Helical. {ECO:0000256|SAM:Phobius}.			917	6.1.1.6		llmg_1448	103,712		lysine-tRNA ligase activity [GO:0004824];nucleic acid binding [GO:0003676]	integral component of membrane [GO:0016021]	0	0	0	TRANSMEM 127 154 Helical. {ECO:0000256|SAM:Phobius}.;TRANSMEM 233 254 Helical. {ECO:0000256|SAM:Phobius}.;TRANSMEM 27 49 Helical. {ECO:0000256|SAM:Phobius}.;TRANSMEM 55 80 Helical. {ECO:0000256|SAM:Phobius}.;TRANSMEM 92 115 Helical. {ECO:0000256|SAM:Phobius}.	0	llm:llmg_1448	0	COG1190;COG2898;ENOG4105FF5		J	594	1	5	5	8	103.71	917	0	14.472	34126000	898040	143820	133380	98657	112030	107900	109870	146930	45453	0.806157852775681	0.500126245847176	-0.0553156137466431	-0.0534897159227444	917	103711.69468	38	A2RL61	A2RL61	tr|A2RL61|A2RL61_LACLM Putative membrane protein OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=llmg_1448 PE=4 SV=1	llmg_1448	Putative membrane protein
