LFQ intensity BvO325_ccpa_MG1363_1	LFQ intensity BvO326_ccpa_MG1363_2	LFQ intensity BvO327_ccpa_MG1363_3	LFQ intensity BvO328_ccpa_MG1363_4	LFQ intensity BvO329_wt_MG1363_1	LFQ intensity BvO330_wt_MG1363_2	LFQ intensity BvO331_wt_MG1363_3	LFQ intensity BvO332_wt_MG1363_4	Only identified by site	Reverse	Potential contaminant	FilteredRows	Protein names	Gene names	Gene names  (primary )	Gene names  (ordered locus )	Intramembrane	Transmembrane	id	Number of proteins	Peptides	Unique peptides	Sequence coverage    	Mol  weight  kDa 	Sequence length	Q value	Score	Intensity	iBAQ	iBAQ BvO325_ccpa_MG1363_1	iBAQ BvO326_ccpa_MG1363_2	iBAQ BvO327_ccpa_MG1363_3	iBAQ BvO328_ccpa_MG1363_4	iBAQ BvO329_wt_MG1363_1	iBAQ BvO330_wt_MG1363_2	iBAQ BvO331_wt_MG1363_3	iBAQ BvO332_wt_MG1363_4	Protein IDs	Majority protein IDs	Fasta headers
7.12881898880005	7.00492286682129	6.88036775588989	6.81876659393311	6.73120975494385	6.81598949432373	6.93866491317749	NaN					3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ (EC 4.2.1.59) ((3R)-hydroxymyristoyl-[acyl-carrier-protein] dehydratase) ((3R)-hydroxymyristoyl-ACP dehydrase) (Beta-hydroxyacyl-ACP dehydratase)	fabZ llmg_1781	fabZ	llmg_1781	0	0	744	1	4	4	31.9	15.923	144	0	11.873	48608000	6944000	1909400	1032400	944850	534820	347570	541870	1375700	257380	A2RM26	A2RM26	sw|A2RM26|FABZ_LACLM 3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=fabZ PE=3 SV=1
7.5388503074646	7.5633978843689	7.60899639129639	7.55954742431641	7.44100332260132	7.54820489883423	7.41937732696533	7.60298204421997					Acetyl-CoA carboxylase biotin carboxyl carrier protein (EC 6.4.1.2)	accB llmg_1782	accB	llmg_1782	0	0	745	1	4	4	18.7	16.406	155	0	24.119	216190000	36031000	7470700	4964500	5613700	3202700	3534700	4771000	2909100	3564700	A2RM27	A2RM27	tr|A2RM27|A2RM27_LACLM Acetyl-CoA carboxylase biotin carboxyl carrier protein OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=accB PE=4 SV=1
8.32727718353271	8.21055889129639	8.20846843719482	8.17866039276123	8.08635997772217	8.23428916931152	8.22626495361328	8.14326477050781					3-oxoacyl-[acyl-carrier-protein] synthase 2 (EC 2.3.1.179)	fabF llmg_1783	fabF	llmg_1783	0	0	746	1	12	12	40.3	42.487	409	0	155.36	940460000	78372000	14404000	9532600	8100000	8584500	9693800	11745000	9988900	6323400	A2RM28	A2RM28	tr|A2RM28|A2RM28_LACLM 3-oxoacyl-[acyl-carrier-protein] synthase 2 OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=fabF PE=3 SV=1
8.67042255401611	8.44614887237549	8.5178689956665	8.45339488983154	8.44059467315674	8.33953094482422	8.47427463531494	8.54786109924316					3-oxoacyl-[acyl-carrier protein] reductase (EC 1.1.1.100)	fabG1 llmg_1784	fabG1	llmg_1784	0	0	747	1	13	13	43.6	25.631	243	0	90.767	2062800000	187530000	41609000	23414000	25306000	18541000	14361000	14955000	26796000	22545000	A2RM29	A2RM29	tr|A2RM29|A2RM29_LACLM 3-oxoacyl-[acyl-carrier protein] reductase OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=fabG1 PE=4 SV=1
8.52950763702393	8.51582050323486	8.5334415435791	8.52681732177734	8.5282096862793	8.46284675598145	8.50474262237549	8.59764003753662					Malonyl CoA-acyl carrier protein transacylase (EC 2.3.1.39)	fabD llmg_1785	fabD	llmg_1785	0	0	748	1	17	17	62.4	33.411	306	0	162.26	2041700000	107460000	17434000	13649000	16894000	10123000	10661000	10930000	17995000	9770300	A2RM30	A2RM30	tr|A2RM30|A2RM30_LACLM Malonyl CoA-acyl carrier protein transacylase OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=fabD PE=3 SV=1
7.69381475448608	7.72529077529907	7.56802558898926	7.59299802780151	NaN	7.37721538543701	7.27172565460205	NaN					Acyl carrier protein (ACP)	acpP llmg_1786	acpP	llmg_1786	0	0	749	1	4	4	42.5	8.4012	73	0	21.61	213910000	106950000	23727000	6830700	7578000	15865000	13371000	16913000	14755000	7913600	A2RM31	A2RM31	sw|A2RM31|ACP_LACLM Acyl carrier protein OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=acpP PE=3 SV=1
7.78059816360474	7.73058843612671	7.66871213912964	7.65861225128174	7.74791669845581	7.78729772567749	7.71936464309692	7.84281492233276					3-oxoacyl-[acyl-carrier-protein] synthase 3 (EC 2.3.1.180) (3-oxoacyl-[acyl-carrier-protein] synthase III) (Beta-ketoacyl-ACP synthase III) (KAS III)	fabH llmg_1787	fabH	llmg_1787	0	0	750	1	10	10	34.2	34.876	325	0	63.546	327370000	23384000	3828500	3202000	3387000	2114700	2512000	2286800	4204800	1847900	A2RM32	A2RM32	sw|A2RM32|FABH_LACLM 3-oxoacyl-[acyl-carrier-protein] synthase 3 OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=fabH PE=3 SV=1
8.22850322723389	8.04222106933594	8.19125556945801	8.1689977645874	8.21210765838623	8.22227382659912	8.25491046905518	8.18009757995605					Mannose-6-phosphate isomerase (EC 5.3.1.8)	pmi llmg_1789	pmi	llmg_1789	0	0	752	1	14	14	44.8	35.536	315	0	69.783	969680000	46175000	11332000	4173700	7211500	5646600	3340100	3329800	7203900	3938100	A2RM34	A2RM34	tr|A2RM34|A2RM34_LACLM Mannose-6-phosphate isomerase OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=pmi PE=3 SV=1
7.6130166053772	7.46833276748657	7.46691226959229	NaN	NaN	NaN	7.48540925979614	NaN					Ribosome-binding factor A	rbfA llmg_1791	rbfA	llmg_1791	0	0	753	1	3	3	47.1	13.417	119	0	3.7466	218270000	54567000	9156300	4970300	5724100	5284700	6649500	7823700	8252000	6705900	A2RM36	A2RM36	sw|A2RM36|RBFA_LACLM Ribosome-binding factor A OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=rbfA PE=3 SV=1
8.81714248657227	8.83532238006592	8.80541229248047	8.82745933532715	8.92282390594482	8.90645885467529	8.77731800079346	8.91335296630859					Translation initiation factor IF-2	infB llmg_1792	infB	llmg_1792	0	0	754	1	34	34	35.1	104.58	950	0	323.31	4067500000	99207000	15002000	11547000	11541000	10080000	14057000	14806000	12123000	10052000	A2RM37	A2RM37	sw|A2RM37|IF2_LACLM Translation initiation factor IF-2 OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=infB PE=3 SV=1
7.32277727127075	7.36604928970337	7.46646738052368	7.3644757270813	NaN	7.26458168029785	7.44916963577271	NaN					Putative ribosomal protein	llmg_1793		llmg_1793	0	0	755	1	2	2	25.7	11.159	101	0	7.1427	126050000	21008000	6844400	392220	5126200	292660	141000	233480	7978000	0	A2RM38	A2RM38	tr|A2RM38|A2RM38_LACLM Putative ribosomal protein OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=llmg_1793 PE=4 SV=1
6.92932176589966	7.07950687408447	7.08646678924561	7.09516954421997	7.14144992828369	7.14025640487671	7.07386493682861	7.11670732498169					Uncharacterized protein	llmg_1794		llmg_1794	0	0	756	1	4	4	49.1	12.509	108	0	19.034	70298000	14060000	1790500	1750700	1931200	1625100	1602600	1934200	2384500	1040800	A2RM39	A2RM39	tr|A2RM39|A2RM39_LACLM Uncharacterized protein OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=llmg_1794 PE=4 SV=1
8.24679374694824	8.19465351104736	8.26787567138672	8.31724834442139	8.12080383300781	8.22677993774414	8.26967620849609	8.29677486419678					Transcription termination/antitermination protein NusA	nusA llmg_1796	nusA	llmg_1796	0	0	757	1	18	18	42.1	42.893	382	0	100.82	1060000000	50382000	9020200	5736100	6830200	5801800	4843900	5662000	8516800	3970900	A2RM40	A2RM40	tr|A2RM40|A2RM40_LACLM Transcription termination/antitermination protein NusA OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=nusA PE=3 SV=1
7.06599044799805	7.13459157943726	7.25671768188477	NaN	NaN	NaN	NaN	NaN					Ribosome maturation factor RimP	rimP llmg_1797	rimP	llmg_1797	0	0	758	1	2	2	8.3	17.552	157	0.0018657	2.5324	110500000	18416000	1986400	1883700	2053900	1337700	1662300	2599700	4421900	2470700	A2RM41	A2RM41	sw|A2RM41|RIMP_LACLM Ribosome maturation factor RimP OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=rimP PE=3 SV=1
7.89294576644897	7.91238164901733	7.84099006652832	7.8678150177002	8.0329008102417	8.00449371337891	7.89714288711548	7.96077489852905					GTPase Der (GTP-binding protein EngA)	der engA llmg_1805	der	llmg_1805	0	0	759	1	10	10	26.8	48.909	436	0	63.31	497420000	26180000	4280300	3589300	3128900	2698000	2984500	2976000	3197500	3325700	A2RM49	A2RM49	sw|A2RM49|DER_LACLM GTPase Der OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=der PE=3 SV=1
6.85906600952148	6.93533086776733	6.92403602600098	7.01899147033691	7.11823177337646	7.04504919052124	6.94586229324341	7.1050329208374					Nitroreductase family protein	llmg_1807		llmg_1807	0	0	760	1	5	5	25.8	26.938	240	0	52.787	56062000	4671800	534420	530340	552480	564150	640520	649390	657680	542830	A2RM51	A2RM51	tr|A2RM51|A2RM51_LACLM Nitroreductase family protein OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=llmg_1807 PE=4 SV=1
7.13277196884155	7.12336158752441	7.23213195800781	7.07488965988159	7.12609910964966	7.07631254196167	7.11584329605103	7.3426399230957					Primosomal protein DnaI	dnaI llmg_1808	dnaI	llmg_1808	0	0	761	1	7	7	21.5	33.797	293	0	26.221	84443000	5277700	908160	938460	725390	393340	544290	438130	767160	562780	A2RM52	A2RM52	tr|A2RM52|A2RM52_LACLM Primosomal protein DnaI OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=dnaI PE=4 SV=1
NaN	6.99677419662476	6.87406396865845	6.85402631759644	6.89910316467285	6.86830949783325	6.98796558380127	6.87838983535767					Chromosome replication initiation / membrane attachment protein (EC 3.6.1.-)	dnaB llmg_1809	dnaB	llmg_1809	0	TRANSMEM 21 41 Helical. {ECO:0000256|SAM:Phobius}.	762	1	2	2	7.2	44.869	391	0	10.443	42843000	1862800	105100	293390	283460	209790	226190	218270	340010	186560	A2RM53	A2RM53	tr|A2RM53|A2RM53_LACLM Chromosome replication initiation / membrane attachment protein OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=dnaB PE=4 SV=1
7.05026388168335	6.86729669570923	6.83326816558838	7.0619044303894	NaN	7.02378749847412	6.91163682937622	6.97765970230103					Transcriptional repressor NrdR	nrdR llmg_1810	nrdR	llmg_1810	0	0	763	1	4	4	30.4	17.374	148	0	20.925	54821000	7831600	3008300	1101400	826150	564090	189830	438100	1320500	383260	A2RM54	A2RM54	sw|A2RM54|NRDR_LACLM Transcriptional repressor NrdR OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=nrdR PE=3 SV=1
6.79784917831421	6.61916637420654	6.69668817520142	6.72737836837769	NaN	NaN	6.907470703125	NaN					tRNA (guanine-N(7)-)-methyltransferase (EC 2.1.1.33) (tRNA (guanine(46)-N(7))-methyltransferase) (tRNA(m7G46)-methyltransferase)	trmB llmg_1811	trmB	llmg_1811	0	0	764	1	2	2	8.8	24.947	217	0	4.11	29497000	4916100	1041300	511670	621620	534640	370570	0	1232000	604250	A2RM55	A2RM55	sw|A2RM55|TRMB_LACLM tRNA (guanine-N(7)-)-methyltransferase OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=trmB PE=3 SV=1
6.79008102416992	6.72237062454224	6.84437131881714	6.90179586410522	7.08778142929077	6.87137460708618	6.76152944564819	7.01152801513672					Putative kinase	llmg_1812		llmg_1812	0	0	765	1	4	4	24.5	29.58	257	0	33.963	42565000	3274200	375880	244590	494050	372080	533150	459540	351140	443810	A2RM56	A2RM56	tr|A2RM56|A2RM56_LACLM Putative kinase OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=llmg_1812 PE=4 SV=1
7.74948883056641	7.77767324447632	7.7457070350647	7.92949533462524	7.87164306640625	7.90338850021362	7.67851829528809	NaN					Uncharacterized protein	llmg_1813		llmg_1813	0	0	766	1	2	2	17.6	9.834	85	0	13.016	392590000	98149000	14741000	13481000	11100000	13289000	12709000	12916000	10556000	9357800	A2RM57	A2RM57	tr|A2RM57|A2RM57_LACLM Uncharacterized protein OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=llmg_1813 PE=4 SV=1
7.0573616027832	7.00047731399536	7.06073570251465	7.08493375778198	7.26528978347778	7.21444654464722	7.08976364135742	7.26878833770752					Replicative DNA helicase (EC 3.6.4.12)	dnaC llmg_1814	dnaC	llmg_1814	0	0	767	1	8	8	19.8	50.46	455	0	29.824	75526000	3433000	281060	339380	309830	806930	398780	446790	496580	353660	A2RM58	A2RM58	tr|A2RM58|A2RM58_LACLM Replicative DNA helicase OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=dnaC PE=3 SV=1
8.27811336517334	8.19565105438232	8.21892929077148	8.25251293182373	8.31462574005127	8.2828483581543	8.34248161315918	8.23006534576416					50S ribosomal protein L9	rplI llmg_1815	rplI	llmg_1815	0	0	768	1	13	13	66.7	16.352	150	0	124.28	1087500000	135930000	25476000	16070000	19075000	14683000	12411000	11481000	24465000	12272000	A2RM59	A2RM59	sw|A2RM59|RL9_LACLM 50S ribosomal protein L9 OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=rplI PE=3 SV=1
7.69054174423218	7.56639051437378	7.59504413604736	7.66213417053223	7.7371768951416	7.70061731338501	7.69818735122681	7.76443767547607					RecJ-like protein	llmg_1816		llmg_1816	0	TRANSMEM 34 52 Helical. {ECO:0000256|SAM:Phobius}.;TRANSMEM 7 28 Helical. {ECO:0000256|SAM:Phobius}.	769	1	17	17	29.8	74.054	654	0	61.136	274860000	8084000	1247800	975810	867950	679320	1063200	1055900	1327400	866580	A2RM60	A2RM60	tr|A2RM60|A2RM60_LACLM RecJ-like protein OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=llmg_1816 PE=4 SV=1
7.11226987838745	7.20983648300171	7.26512432098389	7.27975797653198	7.3555474281311	7.36479473114014	7.25623655319214	7.37368440628052					Putative beta-phosphoglucomutase	llmg_1817		llmg_1817	0	0	770	1	4	4	16.7	26.572	234	0	7.3803	111030000	8540900	1322900	906050	1046800	951990	1218600	1109000	1381100	604460	A2RM61	A2RM61	tr|A2RM61|A2RM61_LACLM Putative beta-phosphoglucomutase OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=llmg_1817 PE=4 SV=1
NaN	6.59443664550781	6.63207244873047	NaN	6.51154899597168	6.66141510009766	6.63983488082886	NaN					Uncharacterized protein	llmg_1819		llmg_1819	0	0	771	1	2	2	7.7	31.9	287	0.0018709	2.5526	21703000	1356400	178630	157480	207930	130650	123190	203200	255550	99812	A2RM63	A2RM63	tr|A2RM63|A2RM63_LACLM Uncharacterized protein OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=llmg_1819 PE=4 SV=1
7.75483751296997	7.83036422729492	7.78419637680054	7.90465068817139	7.84831237792969	7.76960611343384	7.73575830459595	7.78592729568481					Aspartokinase (EC 2.7.2.4)	thrA llmg_1820	thrA	llmg_1820	0	0	772	1	18	18	36.4	49.56	450	0	42.913	378330000	15133000	3004800	2009700	2237700	1804600	1582800	2021100	1937900	534410	A2RM64	A2RM64	tr|A2RM64|A2RM64_LACLM Aspartokinase OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=thrA PE=3 SV=1
6.98554754257202	6.99501180648804	7.04008769989014	7.0204029083252	7.18658924102783	7.0896577835083	7.08188724517822	7.11889266967773					Uncharacterized protein	llmg_1822		llmg_1822	0	0	773	1	8	8	24.5	51.491	462	0	66.736	70173000	3898500	763460	546900	567630	342030	381180	370920	689420	236930	A2RM66	A2RM66	tr|A2RM66|A2RM66_LACLM Uncharacterized protein OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=llmg_1822 PE=4 SV=1
6.68422555923462	6.71023607254028	6.75480699539185	6.83332586288452	6.75727462768555	6.76906681060791	6.7663311958313	6.67135810852051					L-asparaginase (EC 3.5.1.1)	ansB llmg_1823	ansB	llmg_1823	0	0	774	1	3	3	9.6	34.966	322	0	36.373	32372000	3237200	566390	417180	490990	517230	223020	480280	362300	179790	A2RM67	A2RM67	tr|A2RM67|A2RM67_LACLM L-asparaginase OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=ansB PE=4 SV=1
7.44002723693848	7.4172887802124	7.47559833526611	7.45848655700684	7.47664308547974	7.40749311447144	7.28571462631226	7.47572946548462					Uncharacterized protein	llmg_1825		llmg_1825	0	0	775	1	8	8	27	34.681	307	0	13.235	155900000	9743600	1712400	1345600	1214000	1073000	1222400	1135200	1183900	857310	A2RM69	A2RM69	tr|A2RM69|A2RM69_LACLM Uncharacterized protein OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=llmg_1825 PE=4 SV=1
6.95468139648438	6.9470853805542	6.95649003982544	6.94472455978394	6.96106004714966	6.92191505432129	6.96401929855347	7.02718639373779					Uncharacterized protein	llmg_1826		llmg_1826	0	0	776	1	5	5	11.7	47.072	426	0	6.9693	52922000	2520100	463780	322430	392100	306510	229530	234210	330090	241420	A2RM70	A2RM70	tr|A2RM70|A2RM70_LACLM Uncharacterized protein OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=llmg_1826 PE=4 SV=1
7.05122995376587	6.9585018157959	6.95079803466797	6.93336057662964	6.80837965011597	6.90149641036987	6.95990896224976	7.02172660827637					2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase (SEPHCHC synthase) (EC 2.2.1.9) (Menaquinone biosynthesis protein MenD)	menD llmg_1829	menD	llmg_1829	0	0	778	1	5	5	11.2	62.05	554	0	60.874	51127000	1763000	303910	299800	277730	242960	120300	215610	117980	184710	A2RM73	A2RM73	sw|A2RM73|MEND_LACLM 2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=menD PE=3 SV=1
8.11823177337646	7.99479198455811	7.87628698348999	7.77934408187866	7.99020099639893	7.94034194946289	8.17522144317627	7.95655727386475					1,4-dihydroxy-2-naphthoyl-CoA synthase (DHNA-CoA synthase) (EC 4.1.3.36)	menB llmg_1831	menB	llmg_1831	0	0	779	1	11	11	41.1	30.894	280	0	100.21	649330000	49948000	9459600	6444600	4861700	3451700	3562000	6798700	12448000	2922400	A2RM75	A2RM75	tr|A2RM75|A2RM75_LACLM 1,4-dihydroxy-2-naphthoyl-CoA synthase OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=menB PE=3 SV=1
7.42059946060181	7.38790559768677	7.46176862716675	7.49234104156494	7.61855030059814	7.53297090530396	7.52793884277344	7.37344551086426					Metal-dependent hydrolase (EC 3.-.-.-)	llmg_1845		llmg_1845	0	0	783	1	6	6	26.8	28.047	250	0	23.707	176490000	16044000	2218700	1841300	2032000	2114400	2563800	2653300	2184900	435880	A2RM89	A2RM89	tr|A2RM89|A2RM89_LACLM Metal-dependent hydrolase OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=llmg_1845 PE=4 SV=1
7.25154066085815	7.31626415252686	7.35279989242554	7.362708568573	7.27431964874268	7.24536466598511	7.13978481292725	7.19763898849487					5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase (EC 2.1.1.14)	metE2 llmg_1849	metE2	llmg_1849	0	0	784	1	6	6	19	42.552	369	0	16.037	108400000	5161800	889360	698550	765080	644150	528010	488510	690380	457810	A2RM93	A2RM93	tr|A2RM93|A2RM93_LACLM 5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=metE2 PE=4 SV=1
7.59395027160645	7.61565542221069	7.76570558547974	7.72811031341553	7.84048271179199	7.74733400344849	7.73827314376831	7.805344581604					ABC transporter ATP-binding and permease protein	llmg_1853		llmg_1853	0	TRANSMEM 262 283 Helical. {ECO:0000256|SAM:Phobius}.;TRANSMEM 531 559 Helical. {ECO:0000256|SAM:Phobius}.;TRANSMEM 579 605 Helical. {ECO:0000256|SAM:Phobius}.;TRANSMEM 625 647 Helical. {ECO:0000256|SAM:Phobius}.	787	1	14	14	31.3	71.888	664	0	99.228	314430000	10481000	1608800	1083400	1196300	969110	1245400	1273900	2009300	1094900	A2RM97	A2RM97	tr|A2RM97|A2RM97_LACLM ABC transporter ATP-binding and permease protein OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=llmg_1853 PE=3 SV=1
6.87712955474854	6.72475910186768	6.83001089096069	7.10574865341187	7.20962238311768	7.32980442047119	7.20106935501099	7.26806306838989					Cytochrome D ABC transporter ATP binding and permease protein	cydD llmg_1861	cydD	llmg_1861	0	TRANSMEM 136 157 Helical. {ECO:0000256|SAM:Phobius}.;TRANSMEM 163 183 Helical. {ECO:0000256|SAM:Phobius}.;TRANSMEM 24 48 Helical. {ECO:0000256|SAM:Phobius}.;TRANSMEM 252 269 Helical. {ECO:0000256|SAM:Phobius}.;TRANSMEM 60 79 Helical. {ECO:0000256|SAM:Phobius}.	789	1	4	4	7.5	64.449	573	0	6.2491	73469000	2623900	291420	112670	198470	253470	432640	614110	506650	214480	A2RMA4	A2RMA4	tr|A2RMA4|A2RMA4_LACLM Cytochrome D ABC transporter ATP binding and permease protein OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=cydD PE=4 SV=1
6.71600341796875	6.72602605819702	6.88375806808472	6.81170225143433	7.08763933181763	6.98207235336304	7.09254503250122	7.11270570755005					Cytochrome D ABC transporter ATP binding and permease protein	cydC llmg_1862	cydC	llmg_1862	0	TRANSMEM 143 160 Helical. {ECO:0000256|SAM:Phobius}.;TRANSMEM 166 186 Helical. {ECO:0000256|SAM:Phobius}.;TRANSMEM 244 270 Helical. {ECO:0000256|SAM:Phobius}.;TRANSMEM 26 49 Helical. {ECO:0000256|SAM:Phobius}.;TRANSMEM 276 293 Helical. {ECO:0000256|SAM:Phobius}.;TRANSMEM 61 78 Helical. {ECO:0000256|SAM:Phobius}.	790	1	5	5	10.2	65.418	591	0	24.239	51950000	1998100	238350	143010	144230	164300	233890	270170	572960	231170	A2RMA5	A2RMA5	tr|A2RMA5|A2RMA5_LACLM Cytochrome D ABC transporter ATP binding and permease protein OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=cydC PE=4 SV=1
7.17583084106445	7.00376224517822	7.12417793273926	7.05614233016968	6.98885774612427	7.1490650177002	6.93423080444336	7.19033193588257					Amylopullulanase (EC 3.2.1.20)	apu llmg_1869	apu	llmg_1869	0	0	794	1	8	8	16.5	69.956	600	0	19.604	72268000	2189900	422030	309770	394790	260700	148670	198180	302670	153140	A2RMB2	A2RMB2	tr|A2RMB2|A2RMB2_LACLM Amylopullulanase OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=apu PE=4 SV=1
8.32801246643066	8.21926975250244	8.27415752410889	8.28629970550537	8.29512691497803	8.29287624359131	8.26097679138184	8.30994892120361					Alpha-1,4 glucan phosphorylase (EC 2.4.1.1)	glgP llmg_1871	glgP	llmg_1871	0	0	795	1	21	21	25.9	91.925	800	0	106.46	1123500000	23406000	3904700	2973700	3069700	2206500	2293400	2560100	4205700	2192600	A2RMB4	A2RMB4	tr|A2RMB4|A2RMB4_LACLM Alpha-1,4 glucan phosphorylase OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=glgP PE=3 SV=1
7.65484046936035	7.71447229385376	7.77456092834473	7.77005624771118	7.89710998535156	7.88212585449219	7.74897050857544	7.91894197463989					N utilization substance protein B homolog (Protein NusB)	nusB llmg_1878	nusB	llmg_1878	0	0	796	1	10	10	32.6	37.714	325	0	88.162	375110000	23444000	3792600	2904800	2990400	2487200	2544600	2578800	3590400	2555300	A2RMC0	A2RMC0	tr|A2RMC0|A2RMC0_LACLM N utilization substance protein B homolog OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=nusB PE=3 SV=1
7.52600288391113	7.58046865463257	7.53791999816895	7.60089683532715	7.6001558303833	7.41871547698975	7.38653469085693	7.35806798934937					Uncharacterized protein	llmg_1879		llmg_1879	0	0	797	1	3	3	18.8	14.656	133	0	14.902	192160000	32026000	6619400	5008500	4144900	3410800	3806900	2629000	4647800	1758800	A2RMC1	A2RMC1	tr|A2RMC1|A2RMC1_LACLM Uncharacterized protein OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=llmg_1879 PE=4 SV=1
7.82721424102783	7.95452213287354	8.08386039733887	7.95047187805176	7.95212364196777	7.9278883934021	7.94787931442261	7.7275333404541					Elongation factor P (EF-P)	efp llmg_1880	efp	llmg_1880	0	0	798	1	6	6	28.6	20.739	185	0	18.705	509930000	63742000	7635100	6610000	9380300	5032400	6163600	6474400	7985900	14460000	A2RMC2	A2RMC2	sw|A2RMC2|EFP_LACLM Elongation factor P OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=efp PE=3 SV=1
7.04743051528931	6.96852016448975	7.09947347640991	7.02632904052734	NaN	7.13906002044678	7.17721891403198	7.12531852722168					Aminopeptidase P (EC 3.4.11.9)	pepP llmg_1881	pepP	llmg_1881	0	0	799	1	6	6	19	39.775	352	0	10.252	72039000	3791500	668520	451310	518110	346400	384350	572380	613130	237300	A2RMC3	A2RMC3	tr|A2RMC3|A2RMC3_LACLM Aminopeptidase P OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=pepP PE=3 SV=1
